Dist(mi)	SpdLim(mph)	Grade(%)	Curve(Doc)	Catenary(Y/N)
0.0	60.0	0.0	0.0	0
0.3090301667239435	60.0	0.2493284225835102	0.0	0
0.6197032461390245	60.0	0.727892869950783	0.246604615	0
0.9301917801690813	60.0	0.8915310736766848	0.624543137	0
1.2408772801690813	60.0	1.33040941588	0.260235897	0
1.5500292445567672	60.0	0.9118962723375121	0.889268302	0
1.8607122604397834	60.0	1.1105478358825158	0.563477915	0
2.1713977604397834	60.0	0.56417454992	0.004364248	0
2.4820832604397833	60.0	0.40800230000000004	5.75e-05	0
2.7927687604397833	60.0	-0.71799636	9.1e-05	0
3.1034542604397832	60.0	-0.019997272	6.82e-05	0
3.414139760439783	60.0	0.468002992	7.53e-05	0
3.724825260439783	60.0	-1.4059970160000002	7.46e-05	0
4.0355107604397835	60.0	-1.13550835568	0.312291108	0
4.346063900525372	60.0	-1.1376227442509963	0.571791396	0
4.656349855616968	60.0	-0.8528631334634695	0.856943482	0
4.966289096005323	60.0	-0.8630130257252115	0.878608203	0
5.276921784751977	60.0	-0.562592918501497	0.43764221	0
5.587004554136332	60.0	-0.07389418701264305	0.20663006	0
5.897290509227928	60.0	0.1368387966649491	0.066656233	0
6.206640065368291	60.0	-0.07361262195028122	1.122424196	0
6.517325565368291	60.0	-0.023587111360000003	0.260322216	0
6.828011065368291	60.0	0.32600473804	0.000118451	0
7.138696565368291	60.0	0.74605326512	0.051331628	0
7.449204346613621	60.0	0.0006773406816763312	0.467191074	0
7.759885504162389	60.0	0.6491742948509187	0.279133935	0
8.070010522487284	60.0	0.5171510049056431	0.606545621	0
8.380696022487284	60.0	0.15328818132	0.332204533	0
8.691239226104937	60.0	0.17654520892810063	0.211705709	0
9.00191789953672	60.0	0.7198506293056328	0.595883401	0
9.311958419918396	60.0	-0.07201152998445665	0.955432596	0
9.622549466493291	60.0	0.7670615721077758	0.37082206	0
9.933234966493291	60.0	1.22403763184	0.150939796	0
10.243261189003986	60.0	0.9267349662751587	0.820952723	0
10.553465756052084	60.0	0.9219737620381502	1.465934002	0
10.863170105029374	60.0	0.08508058067930077	1.274321696	0
11.17385497924664	60.0	-0.632360962564229	0.391008566	0
11.48454047924664	60.0	-0.66049800172	0.037549957	0
11.795150791988624	60.0	0.9254728642666324	0.681388293	0
12.105396356473928	60.0	-0.6027204600349005	1.004747777	0
12.4151000986203	60.0	-1.1396520371560932	1.152372284	0
12.72576944235293	60.0	-1.2489893690568359	1.176950726	0
13.034679062978599	60.0	-0.5140047926391601	0.978927063	0
13.345364562978599	60.0	0.9392625217999998	0.581563545	0
13.656050062978599	60.0	0.50400747856	0.000186964	0
13.966735562978599	60.0	-0.02199593276	0.000101681	0
14.277421062978599	60.0	0.06223347192	0.205836798	0
14.587556036785383	60.0	0.05613266803733243	0.852340386	0
14.897962538037392	55.82767232714957	-0.29299200754905536	1.83342399	0
15.207162345444457	59.382994833077454	-0.01355646993132679	1.620457923	0
15.516926976977862	50.71409245464469	0.84110153345154	2.221798326	0
15.825801175231208	52.84157671381652	0.8644221206119235	2.046493717	0
16.13647734559419	60.0	0.9878505455973117	0.645541916	0
16.445705104070814	60.0	0.9079390048981905	0.293349903	0
16.755736294815474	60.0	0.6504603243263551	0.077424136	0
17.06591786007617	60.0	0.6097251004885845	1.270463723	0
17.376344878998598	59.172719345524904	0.9039776022493916	1.631995267	0
